epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,395.733,1.48864,3.67752,0.01794,0.45637,0.294,0.29471,0.15,1.61274,2.39463,0.02577,0.00343788,0.00343788,0.0701251
2,722.787,1.54293,2.66754,0.01897,0.56826,0.34007,0.36055,0.16684,1.82027,2.25432,0.03069,0.00665091,0.00665091,0.0400048
3,1034.04,1.78208,2.79845,0.02287,0.38132,0.17997,0.14722,0.05953,2.15765,3.12495,0.03922,0.0096369,0.0096369,0.00965744
4,1360.64,1.99321,3.13759,0.0264,0.39288,0.2486,0.22896,0.09218,1.96717,2.7029,0.03332,0.00929832,0.00929832,0.00929832
5,1665.91,1.93381,3.00011,0.02529,0.42233,0.24219,0.22629,0.09042,2.00154,2.69978,0.03409,0.00895776,0.00895776,0.00895776
6,1883.85,1.91689,2.91366,0.02479,0.38637,0.28045,0.24878,0.10217,1.95375,2.6145,0.03436,0.0086172,0.0086172,0.0086172
7,2084.08,1.91291,2.84471,0.02503,0.38766,0.29932,0.26817,0.11068,1.91996,2.4553,0.03244,0.00827664,0.00827664,0.00827664
8,2291.75,1.90676,2.80565,0.02497,0.52238,0.33423,0.33479,0.14351,1.86582,2.27714,0.03123,0.00793608,0.00793608,0.00793608
9,2482.22,1.8926,2.77882,0.02457,0.53287,0.34013,0.35528,0.15564,1.87692,2.20588,0.03118,0.00759552,0.00759552,0.00759552
10,2673.22,1.87216,2.75758,0.02442,0.50756,0.35156,0.36214,0.16351,1.8455,2.18568,0.03119,0.00725496,0.00725496,0.00725496
11,2863.18,1.86263,2.72665,0.02408,0.51864,0.3815,0.39576,0.18361,1.79042,2.07922,0.02935,0.0069144,0.0069144,0.0069144
12,3052.82,1.85595,2.69089,0.02406,0.53571,0.38862,0.40298,0.18243,1.7853,2.04351,0.02952,0.00657384,0.00657384,0.00657384
13,3243.88,1.84461,2.66019,0.02398,0.54408,0.40578,0.42342,0.20179,1.75783,2.03842,0.0286,0.00623328,0.00623328,0.00623328
14,3432.3,1.84626,2.63607,0.02387,0.58534,0.3843,0.42427,0.20685,1.73547,1.99616,0.02848,0.00589272,0.00589272,0.00589272
15,3613.85,1.83176,2.60521,0.02364,0.57113,0.40742,0.43827,0.21724,1.73338,1.97506,0.02875,0.00555216,0.00555216,0.00555216
16,3794.85,1.81363,2.55859,0.02322,0.57652,0.40995,0.44376,0.22032,1.70774,1.91332,0.02806,0.0052116,0.0052116,0.0052116
17,3975.5,1.79677,2.55825,0.02301,0.57967,0.41436,0.4525,0.22837,1.6717,1.91791,0.02755,0.00487104,0.00487104,0.00487104
18,4165.58,1.78318,2.51602,0.02292,0.56427,0.42625,0.45795,0.23463,1.66322,1.88905,0.02731,0.00453048,0.00453048,0.00453048
19,4351.34,1.77467,2.4958,0.02259,0.60113,0.42617,0.47273,0.24451,1.65995,1.8392,0.02704,0.00418992,0.00418992,0.00418992
20,4536.73,1.75444,2.43184,0.02248,0.59814,0.43367,0.48115,0.25019,1.66231,1.8057,0.02731,0.00384936,0.00384936,0.00384936
21,4738.8,1.88786,2.50643,0.03188,0.59628,0.43263,0.46951,0.24886,1.62479,1.84575,0.02636,0.0035088,0.0035088,0.0035088
22,4925.4,1.87049,2.42599,0.03151,0.57703,0.43782,0.47532,0.25128,1.63281,1.83403,0.02639,0.00316824,0.00316824,0.00316824
23,5110.27,1.83821,2.32789,0.03081,0.60124,0.4468,0.48818,0.25796,1.61473,1.81014,0.02607,0.00282768,0.00282768,0.00282768
24,5295.98,1.81486,2.25841,0.03016,0.60395,0.44985,0.4923,0.26217,1.61123,1.7932,0.02601,0.00248712,0.00248712,0.00248712
25,5483.99,1.80363,2.15875,0.02986,0.58853,0.45001,0.49433,0.26555,1.60113,1.78096,0.02598,0.00214656,0.00214656,0.00214656
26,5671.2,1.75589,2.06692,0.02872,0.61539,0.44379,0.50312,0.26925,1.59946,1.76843,0.02603,0.001806,0.001806,0.001806
27,5857.62,1.71935,1.96982,0.02783,0.61825,0.45184,0.5111,0.27232,1.60923,1.75463,0.02636,0.00146544,0.00146544,0.00146544
28,6070.05,1.68014,1.85158,0.02712,0.62944,0.44473,0.50941,0.27087,1.62093,1.75351,0.0267,0.00112488,0.00112488,0.00112488
29,6330.04,1.6296,1.72162,0.02598,0.62129,0.44688,0.5065,0.26742,1.6378,1.77663,0.02707,0.00078432,0.00078432,0.00078432
30,6581.84,1.57173,1.59267,0.02485,0.634,0.4416,0.50545,0.26519,1.64758,1.80523,0.02746,0.00044376,0.00044376,0.00044376
