epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,207.799,1.43255,3.89046,0.01796,0.41696,0.26213,0.2485,0.12991,1.58462,2.41544,0.02499,0.00189217,0.00189217,0.0685794
2,391.849,1.43238,2.71556,0.01815,0.52649,0.34056,0.36033,0.17964,1.60303,2.16369,0.02613,0.00366058,0.00366058,0.0370145
3,571.749,1.49202,2.45289,0.01921,0.4984,0.3875,0.39421,0.19718,1.70715,2.03662,0.02874,0.00530403,0.00530403,0.00532457
4,749.161,1.5554,2.34488,0.02022,0.63973,0.46024,0.50599,0.25689,1.67404,1.75204,0.02785,0.00511768,0.00511768,0.00511768
5,923.433,1.55196,2.1928,0.0203,0.60413,0.48359,0.5281,0.26175,1.71895,1.70885,0.02853,0.00493024,0.00493024,0.00493024
6,1099.02,1.54258,2.11542,0.01989,0.63476,0.48879,0.534,0.27187,1.65887,1.68216,0.0275,0.0047428,0.0047428,0.0047428
7,1273.23,1.54443,2.04895,0.0201,0.66561,0.51066,0.57845,0.30156,1.65526,1.54978,0.02734,0.00455536,0.00455536,0.00455536
8,1449.18,1.53704,1.98742,0.02001,0.6829,0.52013,0.59073,0.31725,1.63063,1.49619,0.02641,0.00436792,0.00436792,0.00436792
9,1628.46,1.54403,1.94158,0.01992,0.69046,0.54475,0.61542,0.3287,1.62855,1.433,0.02637,0.00418048,0.00418048,0.00418048
10,1808.02,1.52947,1.90575,0.01981,0.70806,0.54974,0.62222,0.33271,1.62423,1.40617,0.02588,0.00399304,0.00399304,0.00399304
11,1987.53,1.52115,1.87201,0.01951,0.70112,0.57036,0.63621,0.34738,1.59445,1.34322,0.02523,0.0038056,0.0038056,0.0038056
12,2166.18,1.52315,1.82807,0.01951,0.71577,0.57685,0.6513,0.36129,1.55499,1.30991,0.02465,0.00361816,0.00361816,0.00361816
13,2345.12,1.5013,1.77874,0.01923,0.69208,0.58829,0.64894,0.35917,1.54084,1.34306,0.02432,0.00343072,0.00343072,0.00343072
14,2523.9,1.49466,1.74436,0.01913,0.70711,0.6002,0.66398,0.37488,1.54167,1.28034,0.02455,0.00324328,0.00324328,0.00324328
15,2700.42,1.48858,1.71631,0.01888,0.7367,0.60559,0.67962,0.37969,1.55488,1.24035,0.02476,0.00305584,0.00305584,0.00305584
16,2879.03,1.47861,1.66851,0.01868,0.73832,0.60584,0.68111,0.38616,1.52435,1.21234,0.02383,0.0028684,0.0028684,0.0028684
17,3058.38,1.46589,1.63925,0.01848,0.75092,0.60322,0.69038,0.39427,1.52304,1.20941,0.02388,0.00268096,0.00268096,0.00268096
18,3237.25,1.45244,1.59816,0.01831,0.76215,0.61438,0.70012,0.40629,1.50997,1.16793,0.02344,0.00249352,0.00249352,0.00249352
19,3416.04,1.44285,1.56338,0.01802,0.75525,0.63254,0.7104,0.41542,1.49104,1.15448,0.02308,0.00230608,0.00230608,0.00230608
20,3594.65,1.41421,1.50665,0.0177,0.75675,0.63824,0.71372,0.41846,1.48762,1.13731,0.02292,0.00211864,0.00211864,0.00211864
21,3784.09,1.51049,1.35026,0.024,0.7698,0.64161,0.72421,0.42779,1.48174,1.10837,0.02267,0.0019312,0.0019312,0.0019312
22,3958.36,1.47985,1.29241,0.02322,0.76229,0.6503,0.73197,0.43767,1.46395,1.08791,0.02236,0.00174376,0.00174376,0.00174376
23,4132.45,1.44538,1.20627,0.02229,0.78155,0.65448,0.73925,0.44385,1.46027,1.06836,0.02211,0.00155632,0.00155632,0.00155632
24,4306.5,1.4177,1.14188,0.0217,0.78348,0.65434,0.74117,0.44793,1.44526,1.06214,0.02177,0.00136888,0.00136888,0.00136888
25,4480.4,1.37923,1.07591,0.02075,0.79741,0.66214,0.7479,0.45291,1.44364,1.04619,0.0217,0.00118144,0.00118144,0.00118144
26,4653.57,1.3358,1.02803,0.01979,0.79995,0.66468,0.75001,0.45771,1.43444,1.03283,0.02142,0.000994,0.000994,0.000994
27,4827.42,1.2991,0.96126,0.01897,0.80785,0.66288,0.75355,0.4635,1.42843,1.01513,0.02126,0.00080656,0.00080656,0.00080656
28,5000.71,1.25697,0.90756,0.01808,0.80963,0.66449,0.75524,0.46584,1.42443,1.01198,0.02115,0.00061912,0.00061912,0.00061912
29,5174.58,1.21458,0.86075,0.01734,0.8093,0.66815,0.75841,0.46908,1.4193,1.00805,0.02102,0.00043168,0.00043168,0.00043168
30,5348.67,1.17806,0.81752,0.01662,0.81695,0.66737,0.76157,0.47133,1.41942,0.9987,0.02101,0.00024424,0.00024424,0.00024424
