epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,205.279,1.50976,3.6361,0.01727,0.42826,0.30679,0.28102,0.1427,1.61548,2.37931,0.02574,0.00450722,0.00450722,0.0711944
2,387.64,1.53661,2.5927,0.0179,0.56326,0.37622,0.40812,0.19015,1.75358,2.03518,0.02952,0.00871965,0.00871965,0.0420735
3,564.64,1.59975,2.40921,0.0189,0.56729,0.4006,0.43214,0.2101,1.72479,1.95826,0.02823,0.0126344,0.0126344,0.012655
4,738.365,1.62603,2.3216,0.01925,0.6318,0.4601,0.50959,0.25616,1.67133,1.71276,0.02822,0.0121905,0.0121905,0.0121905
5,911.899,1.61745,2.20358,0.01929,0.59948,0.47747,0.51061,0.26641,1.67955,1.73047,0.02781,0.011744,0.011744,0.011744
6,1085.82,1.61283,2.1055,0.0188,0.6399,0.48301,0.54304,0.28295,1.65937,1.63703,0.02675,0.0112976,0.0112976,0.0112976
7,1258.83,1.61993,2.03836,0.01908,0.63222,0.50872,0.56089,0.29686,1.63481,1.54564,0.02664,0.0108511,0.0108511,0.0108511
8,1431.82,1.60342,1.98674,0.01899,0.64912,0.53761,0.59179,0.31926,1.62176,1.44999,0.02611,0.0104046,0.0104046,0.0104046
9,1605.56,1.59557,1.94076,0.01858,0.67922,0.55259,0.62014,0.32907,1.62655,1.39193,0.02631,0.00995808,0.00995808,0.00995808
10,1783.36,1.59002,1.89985,0.01864,0.70305,0.56627,0.62302,0.3371,1.60345,1.39001,0.02572,0.00951159,0.00951159,0.00951159
11,1958.33,1.57314,1.87012,0.01835,0.69556,0.55801,0.63077,0.34538,1.58587,1.3547,0.02511,0.0090651,0.0090651,0.0090651
12,2133.02,1.56692,1.81786,0.01816,0.70226,0.57371,0.64644,0.35554,1.57544,1.31436,0.02505,0.00861861,0.00861861,0.00861861
13,2308.5,1.55382,1.76894,0.01807,0.7067,0.58545,0.65408,0.36082,1.5683,1.30345,0.02485,0.00817212,0.00817212,0.00817212
14,2482.04,1.54581,1.73598,0.01784,0.72964,0.58508,0.66242,0.36774,1.57478,1.27277,0.02518,0.00772563,0.00772563,0.00772563
15,2656.76,1.53569,1.70367,0.01763,0.71747,0.59927,0.67049,0.37781,1.55993,1.22939,0.0249,0.00727914,0.00727914,0.00727914
16,2832.07,1.52229,1.65634,0.01742,0.73971,0.61182,0.68411,0.38741,1.55722,1.19378,0.02478,0.00683265,0.00683265,0.00683265
17,3007.62,1.51038,1.63439,0.01724,0.74299,0.61251,0.68207,0.38668,1.52937,1.20995,0.02419,0.00638616,0.00638616,0.00638616
18,3185.21,1.49182,1.59867,0.01695,0.758,0.62179,0.70061,0.39742,1.54147,1.16724,0.02409,0.00593967,0.00593967,0.00593967
19,3364.29,1.48581,1.56047,0.01675,0.74583,0.63368,0.7083,0.40758,1.52308,1.12784,0.02378,0.00549318,0.00549318,0.00549318
20,3542.22,1.45401,1.51021,0.0165,0.7603,0.6325,0.71184,0.4091,1.50554,1.13251,0.02335,0.00504669,0.00504669,0.00504669
21,3731.33,1.53274,1.426,0.02357,0.76344,0.62817,0.7164,0.41701,1.48816,1.11798,0.02297,0.0046002,0.0046002,0.0046002
22,3904.02,1.50723,1.34662,0.02295,0.75636,0.63503,0.7209,0.42176,1.4858,1.10511,0.02292,0.00415371,0.00415371,0.00415371
23,4076.89,1.47112,1.27161,0.0221,0.77173,0.63896,0.72543,0.42974,1.4769,1.089,0.02261,0.00370722,0.00370722,0.00370722
24,4249.96,1.44167,1.21141,0.0214,0.76277,0.65513,0.73172,0.43458,1.47101,1.07429,0.02244,0.00326073,0.00326073,0.00326073
25,4423.23,1.41327,1.14504,0.02062,0.77399,0.65784,0.73907,0.43922,1.475,1.05527,0.02242,0.00281424,0.00281424,0.00281424
26,4595.55,1.37933,1.07975,0.0197,0.78049,0.65192,0.74247,0.44167,1.47249,1.04316,0.02236,0.00236775,0.00236775,0.00236775
27,4769.31,1.33389,1.01607,0.01888,0.79762,0.64793,0.74682,0.44763,1.4646,1.03314,0.02221,0.00192126,0.00192126,0.00192126
28,4942.83,1.29734,0.97083,0.01803,0.79795,0.65522,0.74992,0.45191,1.4582,1.02781,0.02205,0.00147477,0.00147477,0.00147477
29,5116.02,1.25632,0.9172,0.01738,0.79353,0.66062,0.75102,0.45436,1.45396,1.0251,0.02194,0.00102828,0.00102828,0.00102828
30,5290.16,1.22742,0.88176,0.01679,0.79323,0.66387,0.75301,0.45712,1.45274,1.0203,0.02187,0.00058179,0.00058179,0.00058179
