epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,205.54,1.45602,3.73396,0.01817,0.49191,0.31974,0.31911,0.16908,1.56135,2.27031,0.02467,0.00339124,0.00339124,0.0700784
2,390.213,1.45324,2.62649,0.01838,0.55052,0.39852,0.41537,0.21191,1.62433,2.01378,0.02637,0.00656068,0.00656068,0.0399146
3,582.307,1.49097,2.38115,0.01895,0.59623,0.4331,0.47614,0.24661,1.6406,1.80377,0.02678,0.00950617,0.00950617,0.00952671
4,765.18,1.50762,2.24886,0.01929,0.63899,0.45867,0.51658,0.26888,1.64167,1.683,0.02664,0.00917218,0.00917218,0.00917218
5,946.584,1.5011,2.11962,0.01922,0.64893,0.46602,0.53447,0.274,1.62151,1.68103,0.02627,0.00883624,0.00883624,0.00883624
6,1128.01,1.49962,2.02309,0.01902,0.62934,0.48342,0.54815,0.2952,1.58124,1.64058,0.02491,0.0085003,0.0085003,0.0085003
7,1309.19,1.5107,1.93547,0.01931,0.64325,0.5403,0.59123,0.30894,1.61913,1.49452,0.02589,0.00816436,0.00816436,0.00816436
8,1497.2,1.49738,1.88036,0.01909,0.67982,0.55061,0.60968,0.32491,1.59335,1.42249,0.02558,0.00782842,0.00782842,0.00782842
9,1683.59,1.50007,1.82843,0.01896,0.69254,0.56787,0.63346,0.34728,1.57952,1.35757,0.02509,0.00749248,0.00749248,0.00749248
10,1868.87,1.47994,1.79037,0.01874,0.71411,0.57522,0.65511,0.3589,1.57757,1.30881,0.02501,0.00715654,0.00715654,0.00715654
11,2054.27,1.48153,1.74684,0.01859,0.72568,0.58325,0.66537,0.36803,1.57021,1.26931,0.02473,0.0068206,0.0068206,0.0068206
12,2239.68,1.47405,1.6974,0.01851,0.7154,0.59065,0.66929,0.37513,1.52799,1.26603,0.02388,0.00648466,0.00648466,0.00648466
13,2423.54,1.4554,1.65371,0.01818,0.73046,0.60707,0.6791,0.38339,1.52467,1.2291,0.02363,0.00614872,0.00614872,0.00614872
14,2596.41,1.44743,1.61979,0.01802,0.75537,0.60307,0.68909,0.39149,1.5144,1.21346,0.02358,0.00581278,0.00581278,0.00581278
15,2769.2,1.44215,1.58574,0.01786,0.76763,0.60695,0.69637,0.39675,1.51957,1.17623,0.02345,0.00547684,0.00547684,0.00547684
16,2942.55,1.43085,1.54548,0.01757,0.74687,0.62161,0.70042,0.40736,1.5093,1.15191,0.02323,0.0051409,0.0051409,0.0051409
17,3115.29,1.41771,1.51569,0.01742,0.74802,0.63183,0.70862,0.4127,1.49032,1.15522,0.02298,0.00480496,0.00480496,0.00480496
18,3288.07,1.40383,1.47527,0.01723,0.75999,0.64772,0.7254,0.42023,1.50285,1.11707,0.02319,0.00446902,0.00446902,0.00446902
19,3461.32,1.39362,1.43682,0.01693,0.77046,0.64313,0.73307,0.42955,1.48799,1.08909,0.02263,0.00413308,0.00413308,0.00413308
20,3635.98,1.36721,1.38583,0.01668,0.76242,0.6457,0.73531,0.43162,1.47774,1.0856,0.02253,0.00379714,0.00379714,0.00379714
21,3830.96,1.44801,1.24283,0.02251,0.77799,0.64929,0.7377,0.43862,1.46613,1.06796,0.02239,0.0034612,0.0034612,0.0034612
22,4002.14,1.41688,1.18734,0.02179,0.77545,0.65615,0.74222,0.44668,1.45607,1.05515,0.02205,0.00312526,0.00312526,0.00312526
23,4172.05,1.38633,1.10037,0.02097,0.77831,0.66871,0.74915,0.45298,1.45662,1.03554,0.02198,0.00278932,0.00278932,0.00278932
24,4344.12,1.3572,1.04508,0.02032,0.78134,0.67247,0.75319,0.45736,1.45249,1.02505,0.02175,0.00245338,0.00245338,0.00245338
25,4516.5,1.32419,0.98817,0.01954,0.78251,0.67401,0.75848,0.46365,1.44588,1.01227,0.02163,0.00211744,0.00211744,0.00211744
26,4689.3,1.28201,0.94308,0.01853,0.8049,0.66338,0.7627,0.46767,1.44215,0.99544,0.02143,0.0017815,0.0017815,0.0017815
27,4861.47,1.24645,0.8993,0.01789,0.82128,0.6613,0.76503,0.47123,1.43989,0.98172,0.02137,0.00144556,0.00144556,0.00144556
28,5034.24,1.20962,0.85861,0.0171,0.81781,0.66836,0.76776,0.47387,1.4369,0.97624,0.02127,0.00110962,0.00110962,0.00110962
29,5206.56,1.17712,0.81134,0.01651,0.81032,0.67025,0.76848,0.47513,1.43486,0.97357,0.02117,0.00077368,0.00077368,0.00077368
30,5379.24,1.14759,0.78618,0.01596,0.81793,0.66369,0.7685,0.47636,1.43261,0.97342,0.02109,0.00043774,0.00043774,0.00043774
