epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,204.923,1.45635,3.65547,0.01911,0.55021,0.30901,0.32928,0.16949,1.59655,2.30731,0.02588,0.00456052,0.00456052,0.0712477
2,387.339,1.55924,2.70264,0.02106,0.50286,0.31065,0.322,0.15762,1.8245,2.33006,0.03085,0.00882277,0.00882277,0.0421766
3,568.528,1.82569,2.95076,0.02555,0.42369,0.17744,0.1337,0.04742,2.22374,4.67085,0.0404,0.0127838,0.0127838,0.0128044
4,747.953,2.00549,3.22882,0.0286,0.33962,0.23448,0.21287,0.07924,2.03036,2.65661,0.03527,0.0123347,0.0123347,0.0123347
5,921.851,1.95182,3.06095,0.02785,0.46136,0.24159,0.24055,0.0951,2.04196,2.56382,0.03507,0.0118829,0.0118829,0.0118829
6,1095.79,1.93869,3.02532,0.02728,0.40255,0.23027,0.21928,0.09197,1.99194,2.61431,0.0339,0.0114312,0.0114312,0.0114312
7,1270.89,1.93285,3.0001,0.02744,0.4229,0.24835,0.24606,0.09763,2.0005,2.55971,0.03491,0.0109794,0.0109794,0.0109794
8,1450.78,1.91929,2.97671,0.02726,0.4472,0.29962,0.28776,0.11624,1.94481,2.43804,0.03346,0.0105276,0.0105276,0.0105276
9,1630.76,1.90176,2.94156,0.02678,0.4697,0.30643,0.29501,0.12401,1.96224,2.36534,0.03397,0.0100758,0.0100758,0.0100758
10,1808.98,1.90574,2.90084,0.027,0.42547,0.30334,0.28558,0.12673,1.90581,2.36636,0.03242,0.00962407,0.00962407,0.00962407
11,1987.92,1.89181,2.90031,0.02662,0.4619,0.31737,0.30412,0.13498,1.81494,2.35343,0.02971,0.0091723,0.0091723,0.0091723
12,2166.47,1.86225,2.89234,0.02618,0.46371,0.34598,0.3362,0.15781,1.80908,2.26703,0.03012,0.00872053,0.00872053,0.00872053
13,2345.24,1.87399,2.82244,0.02646,0.52334,0.36857,0.37144,0.16934,1.82322,2.16893,0.03093,0.00826876,0.00826876,0.00826876
14,2525.2,1.85422,2.78953,0.02605,0.4951,0.35494,0.37245,0.17712,1.78703,2.13185,0.02998,0.00781699,0.00781699,0.00781699
15,2702.22,1.82994,2.77228,0.02554,0.52126,0.37985,0.39485,0.18667,1.78232,2.07712,0.03026,0.00736522,0.00736522,0.00736522
16,2878.35,1.83035,2.73411,0.02548,0.52576,0.36772,0.39221,0.19221,1.75745,2.07378,0.02902,0.00691345,0.00691345,0.00691345
17,3053.67,1.81508,2.71327,0.02526,0.55093,0.36459,0.40198,0.19823,1.7356,2.04616,0.02878,0.00646168,0.00646168,0.00646168
18,3228.86,1.79039,2.68816,0.025,0.5487,0.38542,0.41566,0.2066,1.72728,2.00273,0.0285,0.00600991,0.00600991,0.00600991
19,3405.06,1.79249,2.68417,0.0247,0.53749,0.40666,0.42095,0.20996,1.71225,1.99195,0.02832,0.00555814,0.00555814,0.00555814
20,3580.28,1.76977,2.61647,0.02467,0.56943,0.40025,0.43208,0.21741,1.71773,1.95912,0.02847,0.00510637,0.00510637,0.00510637
21,3770.09,1.95274,2.6543,0.03448,0.54943,0.38645,0.41179,0.20351,1.71222,2.02116,0.02833,0.0046546,0.0046546,0.0046546
22,3958.35,1.95357,2.55982,0.03453,0.55468,0.39116,0.42047,0.21165,1.69983,2.00146,0.0278,0.00420283,0.00420283,0.00420283
23,4145.52,1.91544,2.48021,0.03359,0.53778,0.40076,0.42095,0.21657,1.67626,1.98668,0.02738,0.00375106,0.00375106,0.00375106
24,4331.35,1.88297,2.36829,0.03287,0.54515,0.40979,0.43346,0.22427,1.66785,1.94429,0.0271,0.00329929,0.00329929,0.00329929
25,4513.16,1.85773,2.29467,0.03213,0.56052,0.41705,0.4431,0.23021,1.66972,1.92392,0.02717,0.00284752,0.00284752,0.00284752
26,4693.69,1.81289,2.21261,0.03102,0.57006,0.41516,0.44651,0.2315,1.67026,1.90851,0.02735,0.00239575,0.00239575,0.00239575
27,4876.35,1.7647,2.09108,0.03011,0.57748,0.41153,0.44887,0.23176,1.67205,1.92425,0.02753,0.00194398,0.00194398,0.00194398
28,5059.27,1.73422,1.95774,0.02942,0.59795,0.39706,0.44323,0.22701,1.68212,1.97079,0.02789,0.00149221,0.00149221,0.00149221
29,5237.95,1.67854,1.81075,0.02813,0.59212,0.39211,0.43411,0.21847,1.70964,2.03416,0.02867,0.00104044,0.00104044,0.00104044
30,5411.59,1.61655,1.67491,0.02668,0.60208,0.37278,0.4275,0.21118,1.7343,2.12306,0.02933,0.00058867,0.00058867,0.00058867
