epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,225.24,1.42594,3.86607,0.01864,0.4658,0.27539,0.27777,0.14691,1.53933,2.40783,0.02409,0.00186219,0.00186219,0.0685494
2,426.372,1.42541,2.70167,0.01879,0.52194,0.36001,0.3746,0.18845,1.64253,2.12167,0.0264,0.00360258,0.00360258,0.0369564
3,623.169,1.56752,2.58864,0.02123,0.44877,0.29316,0.28087,0.11937,1.96343,2.54787,0.03394,0.00521999,0.00521999,0.00524053
4,816.971,1.76927,2.77464,0.02475,0.56075,0.32624,0.34044,0.15425,1.85525,2.22306,0.03181,0.00503659,0.00503659,0.00503659
5,1009.74,1.71298,2.54374,0.02381,0.57588,0.41012,0.44496,0.20798,1.84022,1.90139,0.03097,0.00485212,0.00485212,0.00485212
6,1203.2,1.66965,2.39715,0.02287,0.55382,0.4599,0.47645,0.22824,1.76147,1.86096,0.02991,0.00466765,0.00466765,0.00466765
7,1396.12,1.64249,2.2983,0.02249,0.59966,0.44084,0.4895,0.23967,1.69799,1.84798,0.02827,0.00448318,0.00448318,0.00448318
8,1589.96,1.61997,2.23226,0.02214,0.63531,0.46736,0.52547,0.27195,1.66732,1.69149,0.02741,0.00429871,0.00429871,0.00429871
9,1783.47,1.60942,2.15761,0.02182,0.62338,0.49828,0.54102,0.27681,1.67085,1.66042,0.02709,0.00411424,0.00411424,0.00411424
10,1976.43,1.58596,2.10366,0.02156,0.64189,0.52471,0.5714,0.30405,1.61856,1.54021,0.02644,0.00392977,0.00392977,0.00392977
11,2169.14,1.57829,2.05374,0.02118,0.66804,0.53104,0.59064,0.31858,1.61438,1.50602,0.02621,0.0037453,0.0037453,0.0037453
12,2361.45,1.56886,2.01231,0.02096,0.66033,0.54658,0.59768,0.32554,1.60324,1.4477,0.0254,0.00356083,0.00356083,0.00356083
13,2554.6,1.54845,1.9402,0.02078,0.68513,0.55742,0.62801,0.34355,1.57533,1.38736,0.02501,0.00337636,0.00337636,0.00337636
14,2748.74,1.53506,1.90032,0.02047,0.68934,0.55525,0.62663,0.35093,1.56334,1.36883,0.0248,0.00319189,0.00319189,0.00319189
15,2942.43,1.52638,1.86849,0.02029,0.70876,0.58888,0.6483,0.35888,1.55774,1.35616,0.02463,0.00300742,0.00300742,0.00300742
16,3146.48,1.50403,1.81503,0.01982,0.71315,0.58318,0.65436,0.365,1.53805,1.32286,0.02411,0.00282295,0.00282295,0.00282295
17,3339.51,1.49408,1.77295,0.01963,0.70768,0.59541,0.66636,0.37771,1.52291,1.29208,0.02372,0.00263848,0.00263848,0.00263848
18,3527.33,1.48252,1.72539,0.01948,0.74653,0.58955,0.67561,0.38351,1.52998,1.26175,0.02375,0.00245401,0.00245401,0.00245401
19,3717.08,1.47029,1.71319,0.01909,0.71953,0.61881,0.68314,0.39104,1.51435,1.24386,0.02347,0.00226954,0.00226954,0.00226954
20,3899.41,1.44809,1.64659,0.019,0.72796,0.61859,0.69225,0.39643,1.51452,1.21343,0.0235,0.00208507,0.00208507,0.00208507
21,4105.45,1.56485,1.43798,0.02548,0.74321,0.61549,0.69581,0.40685,1.49827,1.19298,0.02313,0.0019006,0.0019006,0.0019006
22,4293.28,1.52827,1.34297,0.02446,0.76388,0.61703,0.70671,0.41276,1.49254,1.1726,0.0228,0.00171613,0.00171613,0.00171613
23,4479.97,1.48801,1.26274,0.02347,0.75849,0.62671,0.71155,0.42108,1.48915,1.14882,0.02264,0.00153166,0.00153166,0.00153166
24,4661.21,1.46145,1.2081,0.02279,0.77929,0.62065,0.71742,0.42687,1.47307,1.13852,0.02241,0.00134719,0.00134719,0.00134719
25,4843.32,1.41349,1.15042,0.02175,0.76956,0.63025,0.7194,0.43143,1.46299,1.12364,0.02211,0.00116272,0.00116272,0.00116272
26,5028.28,1.37879,1.08476,0.02086,0.79008,0.62052,0.72383,0.43791,1.46141,1.10444,0.02202,0.00097825,0.00097825,0.00097825
27,5216.7,1.34211,1.01961,0.02007,0.78978,0.62752,0.72683,0.4419,1.45934,1.09205,0.02195,0.00079378,0.00079378,0.00079378
28,5416.77,1.30321,0.97519,0.01926,0.80287,0.6269,0.73165,0.44614,1.45859,1.07526,0.02195,0.00060931,0.00060931,0.00060931
29,5616.56,1.26438,0.91746,0.0186,0.79648,0.63547,0.73393,0.44882,1.45216,1.07237,0.02187,0.00042484,0.00042484,0.00042484
30,5815.99,1.23076,0.89555,0.0179,0.80189,0.63938,0.73724,0.45165,1.4502,1.06348,0.0218,0.00024037,0.00024037,0.00024037
