epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,228.295,1.43668,3.98917,0.01803,0.35695,0.25167,0.22566,0.11991,1.55465,2.52531,0.02423,0.00141913,0.00141913,0.0681063
2,426.048,1.39496,2.83666,0.01745,0.48212,0.35589,0.35187,0.18161,1.54378,2.13029,0.02463,0.00274543,0.00274543,0.0360993
3,612.789,1.38376,2.47199,0.01738,0.55332,0.39158,0.42343,0.22731,1.53693,1.94868,0.02487,0.00397802,0.00397802,0.00399856
4,803.63,1.37399,2.30438,0.01724,0.63184,0.43775,0.50147,0.26959,1.55186,1.74237,0.02477,0.00383826,0.00383826,0.00383826
5,996.111,1.35654,2.16499,0.01715,0.62851,0.478,0.53402,0.29093,1.53659,1.66289,0.02448,0.00369768,0.00369768,0.00369768
6,1190.04,1.35137,2.0548,0.01681,0.65325,0.48577,0.56073,0.30579,1.5354,1.58987,0.02397,0.0035571,0.0035571,0.0035571
7,1382.61,1.34025,1.96778,0.01682,0.69182,0.50931,0.58604,0.32101,1.51443,1.51219,0.02378,0.00341652,0.00341652,0.00341652
8,1571.47,1.32897,1.90145,0.01667,0.69419,0.53141,0.60359,0.3371,1.51915,1.43415,0.02372,0.00327594,0.00327594,0.00327594
9,1761.67,1.32968,1.83522,0.01649,0.69264,0.5522,0.61841,0.34571,1.50706,1.42174,0.02357,0.00313536,0.00313536,0.00313536
10,1952.68,1.31781,1.77671,0.01634,0.7192,0.5478,0.62753,0.35795,1.49511,1.36349,0.0231,0.00299478,0.00299478,0.00299478
11,2143.45,1.31334,1.72781,0.01618,0.72306,0.55909,0.64368,0.36894,1.49084,1.3359,0.02315,0.0028542,0.0028542,0.0028542
12,2336.73,1.30926,1.66948,0.01612,0.735,0.55997,0.65683,0.37947,1.4863,1.29505,0.02279,0.00271362,0.00271362,0.00271362
13,2530.04,1.2997,1.62938,0.01598,0.75287,0.57353,0.66461,0.38233,1.47858,1.28089,0.02265,0.00257304,0.00257304,0.00257304
14,2720.45,1.29385,1.59065,0.0158,0.73151,0.58355,0.66694,0.3884,1.47387,1.26287,0.02236,0.00243246,0.00243246,0.00243246
15,2910.17,1.29284,1.55389,0.01576,0.72016,0.59947,0.67485,0.39213,1.47387,1.24166,0.02249,0.00229188,0.00229188,0.00229188
16,3099.03,1.28665,1.52395,0.0156,0.73506,0.59764,0.68469,0.40315,1.45531,1.22492,0.02213,0.0021513,0.0021513,0.0021513
17,3286.35,1.27395,1.50324,0.01546,0.74237,0.61077,0.68938,0.40588,1.44883,1.20856,0.02202,0.00201072,0.00201072,0.00201072
18,3472.94,1.27272,1.47612,0.01543,0.73856,0.61307,0.69207,0.40749,1.45412,1.19066,0.02201,0.00187014,0.00187014,0.00187014
19,3659.31,1.27161,1.44769,0.01528,0.74035,0.62089,0.69782,0.4114,1.4567,1.17689,0.02201,0.00172956,0.00172956,0.00172956
20,3845.83,1.25037,1.41451,0.01518,0.74718,0.62131,0.70058,0.41351,1.45678,1.17239,0.0221,0.00158898,0.00158898,0.00158898
21,4039.82,1.32704,1.24155,0.02013,0.76221,0.62009,0.70566,0.41759,1.45665,1.15022,0.02217,0.0014484,0.0014484,0.0014484
22,4213.12,1.30283,1.19818,0.01963,0.75856,0.6294,0.70865,0.42413,1.44847,1.14117,0.0219,0.00130782,0.00130782,0.00130782
23,4386.86,1.28159,1.16097,0.01913,0.76342,0.62493,0.71207,0.42749,1.44545,1.14251,0.0218,0.00116724,0.00116724,0.00116724
24,4559.53,1.27457,1.12458,0.01893,0.75396,0.63286,0.71549,0.42995,1.44642,1.13277,0.02179,0.00102666,0.00102666,0.00102666
25,4732.41,1.26249,1.09662,0.0186,0.77403,0.62746,0.71754,0.43256,1.44551,1.11668,0.02174,0.00088608,0.00088608,0.00088608
26,4905.72,1.24998,1.07969,0.01833,0.77187,0.63243,0.71893,0.43334,1.4413,1.11547,0.02167,0.0007455,0.0007455,0.0007455
27,5078.9,1.24063,1.07295,0.01819,0.77826,0.62853,0.71964,0.43369,1.43861,1.11224,0.02162,0.00060492,0.00060492,0.00060492
28,5252.34,1.23139,1.0555,0.01796,0.76374,0.63747,0.72019,0.43459,1.43471,1.11195,0.02157,0.00046434,0.00046434,0.00046434
29,5426.57,1.22521,1.03424,0.01787,0.75605,0.6411,0.72153,0.43625,1.43545,1.10661,0.02162,0.00032376,0.00032376,0.00032376
30,5600.13,1.21706,1.03423,0.01781,0.77058,0.63052,0.72106,0.43609,1.43361,1.10688,0.02156,0.00018318,0.00018318,0.00018318
