epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,205.074,1.48937,3.67224,0.01784,0.43677,0.28386,0.28007,0.14576,1.57374,2.37667,0.02522,0.00408082,0.00408082,0.070768
2,391.134,1.51222,2.6154,0.01846,0.54187,0.39085,0.40252,0.20058,1.68744,2.02053,0.0275,0.00789473,0.00789473,0.0412486
3,572.294,1.5874,2.43078,0.0196,0.57039,0.41346,0.44536,0.21451,1.74411,1.91878,0.02925,0.0114392,0.0114392,0.0114597
4,752.295,1.6275,2.34879,0.02021,0.62466,0.43095,0.48133,0.24176,1.70418,1.82735,0.02774,0.0110373,0.0110373,0.0110373
5,930.408,1.62003,2.23586,0.02025,0.59267,0.46693,0.50654,0.25415,1.69783,1.7013,0.02806,0.010633,0.010633,0.010633
6,1105.64,1.61527,2.15201,0.01985,0.62904,0.47516,0.53279,0.27248,1.68214,1.6477,0.02716,0.0102288,0.0102288,0.0102288
7,1283.12,1.6139,2.09969,0.01996,0.60877,0.49749,0.53699,0.27766,1.65438,1.62463,0.02724,0.0098245,0.0098245,0.0098245
8,1457.21,1.59983,2.05052,0.01986,0.6645,0.50948,0.57576,0.30243,1.65241,1.5199,0.02686,0.00942025,0.00942025,0.00942025
9,1631.32,1.60324,2.01233,0.01969,0.6534,0.5347,0.59718,0.31249,1.61766,1.47143,0.02623,0.009016,0.009016,0.009016
10,1805.27,1.59699,1.96042,0.0197,0.6916,0.54504,0.61062,0.32389,1.62674,1.42473,0.02634,0.00861175,0.00861175,0.00861175
11,1978.61,1.58857,1.91866,0.01955,0.68235,0.56109,0.62148,0.3358,1.60326,1.38114,0.02579,0.0082075,0.0082075,0.0082075
12,2152.07,1.5744,1.89204,0.01928,0.70221,0.56905,0.64014,0.34291,1.5901,1.34896,0.02556,0.00780325,0.00780325,0.00780325
13,2325.34,1.56188,1.84669,0.01913,0.72005,0.5588,0.63871,0.34851,1.55557,1.35126,0.02461,0.007399,0.007399,0.007399
14,2498.7,1.55353,1.80634,0.01895,0.72356,0.58049,0.65222,0.35797,1.56687,1.31116,0.02514,0.00699475,0.00699475,0.00699475
15,2673.51,1.54347,1.78209,0.01865,0.72385,0.59546,0.66833,0.36941,1.56594,1.25912,0.02483,0.0065905,0.0065905,0.0065905
16,2847.35,1.5297,1.71596,0.01841,0.71466,0.59293,0.66901,0.37666,1.54193,1.24988,0.02434,0.00618625,0.00618625,0.00618625
17,3021.3,1.51692,1.69587,0.01825,0.72767,0.60785,0.67634,0.38257,1.53258,1.23543,0.02406,0.005782,0.005782,0.005782
18,3195.66,1.5015,1.65814,0.01807,0.73986,0.61837,0.6918,0.39116,1.52315,1.21681,0.02385,0.00537775,0.00537775,0.00537775
19,3372.22,1.49648,1.62671,0.01782,0.74237,0.6177,0.70032,0.39658,1.50749,1.18737,0.02343,0.0049735,0.0049735,0.0049735
20,3546.06,1.47675,1.56342,0.01773,0.74589,0.63098,0.70817,0.40372,1.5081,1.16352,0.02344,0.00456925,0.00456925,0.00456925
21,3735.91,1.57094,1.46266,0.02494,0.75959,0.64128,0.71793,0.41337,1.49941,1.1362,0.02319,0.004165,0.004165,0.004165
22,3910.06,1.55014,1.38107,0.02432,0.76771,0.62361,0.71799,0.4153,1.50481,1.12196,0.02312,0.00376075,0.00376075,0.00376075
23,4084.04,1.51184,1.30714,0.02337,0.7827,0.63112,0.72562,0.42283,1.48715,1.11146,0.02266,0.0033565,0.0033565,0.0033565
24,4258.25,1.47521,1.23273,0.02257,0.76358,0.6476,0.72852,0.42671,1.48294,1.09707,0.02247,0.00295225,0.00295225,0.00295225
25,4431.74,1.44062,1.16684,0.02159,0.77218,0.64919,0.73292,0.43355,1.47729,1.0814,0.02236,0.002548,0.002548,0.002548
26,4605.5,1.39221,1.10964,0.02051,0.79507,0.63647,0.74007,0.44049,1.47,1.06252,0.0222,0.00214375,0.00214375,0.00214375
27,4779.25,1.35532,1.03864,0.01973,0.78506,0.65184,0.7434,0.44558,1.46188,1.056,0.02199,0.0017395,0.0017395,0.0017395
28,4953.52,1.31831,0.9841,0.01889,0.79278,0.65459,0.74762,0.45074,1.45636,1.04371,0.02186,0.00133525,0.00133525,0.00133525
29,5126.86,1.26941,0.9266,0.01806,0.78034,0.66741,0.74931,0.45333,1.45051,1.03558,0.02174,0.000931,0.000931,0.000931
30,5300.49,1.22972,0.88231,0.01718,0.79464,0.66213,0.7515,0.45509,1.45,1.02931,0.02168,0.00052675,0.00052675,0.00052675
