epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,10647.6,1.15912,0.99433,0.0139,0.79596,0.67954,0.76761,0.48545,1.4012,0.96792,0.02061,0.00418264,0.00418264,0.00418264
55,10845,1.15354,0.98477,0.01383,0.78817,0.68497,0.76841,0.48606,1.40031,0.96387,0.0206,0.00409552,0.00409552,0.00409552
56,11042.5,1.14396,0.9805,0.01368,0.79007,0.68634,0.76852,0.4866,1.39923,0.9627,0.02058,0.0040084,0.0040084,0.0040084
57,11240.7,1.14567,0.98486,0.0137,0.78345,0.68976,0.76921,0.48791,1.39708,0.96026,0.02052,0.00392128,0.00392128,0.00392128
58,11439.4,1.13607,0.96353,0.01353,0.78571,0.69238,0.76987,0.48958,1.39641,0.95619,0.02047,0.00383416,0.00383416,0.00383416
59,11637.5,1.13329,0.96664,0.01349,0.78522,0.69384,0.77041,0.49035,1.3948,0.95472,0.02044,0.00374704,0.00374704,0.00374704
60,11834.9,1.12657,0.94732,0.01338,0.79086,0.6915,0.77131,0.49127,1.39313,0.9536,0.02042,0.00365992,0.00365992,0.00365992
61,12032.5,1.12588,0.9333,0.01333,0.79558,0.68599,0.77093,0.49129,1.39262,0.95426,0.02042,0.0035728,0.0035728,0.0035728
62,12229,1.12234,0.93581,0.01322,0.79324,0.68712,0.77103,0.49244,1.38993,0.95358,0.02034,0.00348568,0.00348568,0.00348568
63,12426.7,1.11473,0.92818,0.01313,0.79185,0.68838,0.77113,0.49345,1.3884,0.9514,0.02031,0.00339856,0.00339856,0.00339856
64,12624,1.10653,0.91748,0.01301,0.78718,0.69272,0.77089,0.49427,1.3846,0.95329,0.02021,0.00331144,0.00331144,0.00331144
65,12820.1,1.09659,0.89625,0.01299,0.78938,0.69736,0.77147,0.49479,1.38369,0.95208,0.02019,0.00322432,0.00322432,0.00322432
66,13014.7,1.10193,0.9036,0.01296,0.79662,0.69333,0.77212,0.49653,1.38253,0.94791,0.02017,0.0031372,0.0031372,0.0031372
67,13207.9,1.08538,0.89154,0.01278,0.80745,0.68674,0.77194,0.49726,1.3813,0.9453,0.02014,0.00305008,0.00305008,0.00305008
68,13402,1.09354,0.88248,0.01268,0.80763,0.68338,0.77227,0.49873,1.37749,0.94508,0.02005,0.00296296,0.00296296,0.00296296
69,13599.7,1.08753,0.87807,0.01267,0.80742,0.68734,0.77234,0.4994,1.37758,0.94139,0.02005,0.00287584,0.00287584,0.00287584
70,13797.5,1.08008,0.87009,0.01258,0.80251,0.69099,0.77382,0.50071,1.37558,0.9406,0.02001,0.00278872,0.00278872,0.00278872
71,13994.9,1.06934,0.86508,0.01244,0.80204,0.69236,0.77346,0.50136,1.37243,0.941,0.01995,0.0027016,0.0027016,0.0027016
72,14191.9,1.06332,0.8651,0.01237,0.80066,0.69601,0.77431,0.50264,1.3714,0.93996,0.01993,0.00261448,0.00261448,0.00261448
73,14389.6,1.06559,0.84497,0.01237,0.79927,0.69444,0.7733,0.50312,1.37168,0.93782,0.0199,0.00252736,0.00252736,0.00252736
74,14586.5,1.05582,0.84085,0.01228,0.79436,0.70025,0.77404,0.50387,1.36998,0.93698,0.01986,0.00244024,0.00244024,0.00244024
75,14784.1,1.04238,0.83077,0.01207,0.79195,0.69898,0.77392,0.50364,1.36824,0.94052,0.01984,0.00235312,0.00235312,0.00235312
76,14981.3,1.03909,0.82944,0.01203,0.79362,0.69817,0.77424,0.50413,1.36786,0.93903,0.01982,0.002266,0.002266,0.002266
77,15179,1.03678,0.81822,0.01203,0.79789,0.6972,0.77568,0.50556,1.36793,0.93517,0.0198,0.00217888,0.00217888,0.00217888
78,15376.5,1.03621,0.81236,0.01191,0.79953,0.70141,0.77646,0.50626,1.36756,0.93196,0.01977,0.00209176,0.00209176,0.00209176
79,15580.8,1.03087,0.80358,0.01175,0.79555,0.7049,0.77681,0.50757,1.36789,0.9277,0.01974,0.00200464,0.00200464,0.00200464
80,15784.7,1.01764,0.78441,0.01173,0.79151,0.70699,0.77627,0.50808,1.36577,0.92911,0.01972,0.00191752,0.00191752,0.00191752
81,15987.3,1.01384,0.79237,0.01157,0.79752,0.70362,0.7768,0.50923,1.36456,0.92835,0.01972,0.0018304,0.0018304,0.0018304
82,16189.8,1.00818,0.77481,0.01146,0.79776,0.70213,0.7769,0.50904,1.36387,0.92791,0.01971,0.00174328,0.00174328,0.00174328
83,16391.4,1.00349,0.77923,0.01142,0.80635,0.69571,0.77785,0.50966,1.36427,0.92565,0.0197,0.00165616,0.00165616,0.00165616
84,16592.7,0.9995,0.76852,0.01136,0.80432,0.69846,0.77734,0.5093,1.36154,0.92849,0.01963,0.00156904,0.00156904,0.00156904
85,16791.4,0.99356,0.76045,0.01125,0.7976,0.70598,0.77774,0.51037,1.36151,0.92855,0.01964,0.00148192,0.00148192,0.00148192
86,16990.4,0.99095,0.75843,0.01127,0.79595,0.70398,0.77756,0.51001,1.36094,0.92931,0.01963,0.0013948,0.0013948,0.0013948
87,17189.6,0.98536,0.75175,0.01114,0.80326,0.69249,0.77718,0.50999,1.35863,0.93218,0.01957,0.00130768,0.00130768,0.00130768
88,17389.5,0.98332,0.74264,0.01113,0.78762,0.70349,0.77664,0.50995,1.35913,0.9302,0.01959,0.00122056,0.00122056,0.00122056
89,17587,0.97193,0.73853,0.01101,0.78548,0.70421,0.77646,0.51007,1.36076,0.92801,0.01961,0.00113344,0.00113344,0.00113344
90,17783.3,0.96649,0.72357,0.0109,0.7874,0.70539,0.77715,0.51103,1.36249,0.92386,0.01965,0.00104632,0.00104632,0.00104632
91,17994.5,0.98205,0.56308,0.01331,0.79135,0.70481,0.77803,0.51209,1.36265,0.92105,0.01968,0.0009592,0.0009592,0.0009592
92,18191.1,0.95923,0.53412,0.01284,0.79163,0.70243,0.77866,0.51219,1.3623,0.91962,0.01968,0.00087208,0.00087208,0.00087208
93,18389,0.94678,0.52617,0.01262,0.80028,0.6963,0.77928,0.51191,1.36442,0.91532,0.01971,0.00078496,0.00078496,0.00078496
94,18586.6,0.94087,0.52797,0.01247,0.80072,0.69408,0.77825,0.51188,1.36733,0.90967,0.01978,0.00069784,0.00069784,0.00069784
95,18784.7,0.92788,0.51729,0.01232,0.79431,0.69939,0.77943,0.51312,1.36595,0.90792,0.01978,0.00061072,0.00061072,0.00061072
96,18981.6,0.92397,0.50854,0.01219,0.79763,0.6965,0.77861,0.51312,1.36654,0.9066,0.0198,0.0005236,0.0005236,0.0005236
97,19176.9,0.91341,0.50075,0.01203,0.80156,0.69206,0.77808,0.51338,1.36801,0.90368,0.01983,0.00043648,0.00043648,0.00043648
98,19373,0.91196,0.49616,0.01193,0.80121,0.6953,0.77822,0.51357,1.36738,0.90342,0.01985,0.00034936,0.00034936,0.00034936
99,19568.5,0.90927,0.4913,0.01189,0.81046,0.68798,0.77854,0.51416,1.36737,0.90287,0.01985,0.00026224,0.00026224,0.00026224
100,19763.8,0.8944,0.49022,0.01172,0.80777,0.68832,0.77769,0.51461,1.36693,0.90435,0.01985,0.00017512,0.00017512,0.00017512
