epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,4652.95,1.4554,1.64771,0.01946,0.76277,0.62063,0.70352,0.41073,1.49172,1.17652,0.02302,0.00518986,0.00518986,0.00518986
25,4843.29,1.45391,1.65288,0.01959,0.75343,0.61999,0.70269,0.4113,1.48906,1.17501,0.02288,0.00512333,0.00512333,0.00512333
26,5033.99,1.43536,1.63261,0.01919,0.75186,0.62987,0.70664,0.41483,1.48181,1.16722,0.02279,0.0050568,0.0050568,0.0050568
27,5224.48,1.43633,1.61263,0.01927,0.74763,0.63731,0.70877,0.4174,1.47562,1.16614,0.02274,0.00499027,0.00499027,0.00499027
28,5415.5,1.43506,1.5942,0.01924,0.73885,0.64164,0.70879,0.41911,1.47793,1.16168,0.0228,0.00492374,0.00492374,0.00492374
29,5605.15,1.43287,1.58051,0.01909,0.74967,0.6364,0.7106,0.41952,1.474,1.15749,0.02266,0.00485722,0.00485722,0.00485722
30,5796.07,1.4268,1.5779,0.01899,0.75374,0.63135,0.71176,0.4211,1.47307,1.14939,0.02263,0.00479069,0.00479069,0.00479069
31,5986.3,1.42606,1.55439,0.01891,0.75493,0.62996,0.71194,0.42215,1.46776,1.15037,0.02257,0.00472416,0.00472416,0.00472416
32,6176.37,1.41792,1.54783,0.01888,0.75977,0.63092,0.71286,0.42407,1.46488,1.14526,0.02251,0.00465763,0.00465763,0.00465763
33,6367.62,1.41518,1.54407,0.01874,0.76906,0.62246,0.71226,0.42332,1.46285,1.14614,0.02249,0.0045911,0.0045911,0.0045911
34,6559.07,1.40887,1.5381,0.01871,0.77097,0.62352,0.71489,0.42397,1.46255,1.14287,0.02246,0.00452458,0.00452458,0.00452458
35,6748.77,1.40663,1.51857,0.01863,0.76034,0.63057,0.7149,0.42456,1.46031,1.14021,0.02241,0.00445805,0.00445805,0.00445805
36,6939.41,1.40313,1.48996,0.01846,0.76546,0.62853,0.71584,0.42613,1.45791,1.13857,0.02235,0.00439152,0.00439152,0.00439152
37,7126.37,1.39821,1.50841,0.01842,0.76937,0.63214,0.71697,0.4272,1.45715,1.13426,0.02234,0.00432499,0.00432499,0.00432499
38,7313.47,1.40111,1.49144,0.01847,0.77689,0.62486,0.7159,0.4275,1.45513,1.13437,0.02227,0.00425846,0.00425846,0.00425846
39,7501.12,1.39922,1.4616,0.01842,0.77888,0.62457,0.71795,0.42927,1.45429,1.12986,0.02227,0.00419194,0.00419194,0.00419194
40,7689.32,1.39182,1.45435,0.01838,0.77762,0.62619,0.71902,0.42978,1.45055,1.13028,0.0222,0.00412541,0.00412541,0.00412541
41,7879.54,1.38711,1.44709,0.01821,0.77708,0.62923,0.71963,0.4309,1.44953,1.12837,0.02216,0.00405888,0.00405888,0.00405888
42,8069.92,1.37785,1.44167,0.01804,0.78576,0.62206,0.71986,0.43174,1.44813,1.12568,0.02213,0.00399235,0.00399235,0.00399235
43,8259.12,1.37441,1.42286,0.01811,0.78577,0.62202,0.72038,0.43234,1.44621,1.1255,0.02208,0.00392582,0.00392582,0.00392582
44,8448.79,1.37898,1.41937,0.01797,0.77358,0.63284,0.72093,0.43315,1.44405,1.12471,0.02201,0.0038593,0.0038593,0.0038593
45,8639.19,1.3669,1.40227,0.01782,0.77843,0.63043,0.72199,0.43469,1.44258,1.12179,0.02198,0.00379277,0.00379277,0.00379277
46,8829.43,1.36565,1.40345,0.01785,0.78054,0.63276,0.72302,0.43601,1.43821,1.12106,0.0219,0.00372624,0.00372624,0.00372624
47,9020.61,1.34904,1.38019,0.0176,0.77143,0.63501,0.72275,0.43701,1.43543,1.1191,0.02185,0.00365971,0.00365971,0.00365971
48,9211.14,1.35249,1.38266,0.01752,0.77878,0.62955,0.72248,0.43773,1.43241,1.11945,0.02181,0.00359318,0.00359318,0.00359318
49,9401.92,1.34698,1.37074,0.0174,0.76317,0.63735,0.72254,0.4381,1.43217,1.11724,0.02181,0.00352666,0.00352666,0.00352666
50,9591.4,1.33989,1.36901,0.01734,0.77603,0.63502,0.72397,0.43902,1.43103,1.11649,0.0218,0.00346013,0.00346013,0.00346013
51,9782.74,1.335,1.33788,0.01729,0.77807,0.63318,0.72442,0.4391,1.42929,1.11665,0.02176,0.0033936,0.0033936,0.0033936
52,9973.35,1.32933,1.32837,0.01712,0.7813,0.63134,0.72472,0.43981,1.42944,1.11315,0.02177,0.00332707,0.00332707,0.00332707
53,10164.4,1.33827,1.32695,0.01732,0.78091,0.63092,0.72333,0.43994,1.42746,1.1145,0.02174,0.00326054,0.00326054,0.00326054
54,10354.9,1.32991,1.31521,0.01696,0.77051,0.63585,0.72257,0.44021,1.42741,1.11132,0.02173,0.00319402,0.00319402,0.00319402
55,10545.8,1.32557,1.30078,0.01707,0.77248,0.63629,0.72309,0.44063,1.42764,1.10909,0.02174,0.00312749,0.00312749,0.00312749
56,10735,1.31367,1.29239,0.01691,0.77245,0.63744,0.72239,0.44075,1.42575,1.10931,0.02171,0.00306096,0.00306096,0.00306096
57,10922.5,1.31923,1.28595,0.01683,0.7679,0.63662,0.7225,0.44138,1.42318,1.11002,0.02165,0.00299443,0.00299443,0.00299443
58,11110.5,1.31514,1.26607,0.01683,0.77619,0.63449,0.72399,0.44224,1.42266,1.10707,0.02163,0.0029279,0.0029279,0.0029279
59,11297.9,1.30074,1.25696,0.01659,0.77401,0.63503,0.72319,0.44236,1.42004,1.10902,0.02159,0.00286138,0.00286138,0.00286138
60,11488,1.29471,1.24477,0.01651,0.78042,0.63313,0.72395,0.44378,1.41971,1.10645,0.02156,0.00279485,0.00279485,0.00279485
61,11679.3,1.29426,1.2425,0.0165,0.76741,0.63397,0.72247,0.4435,1.41724,1.10981,0.02151,0.00272832,0.00272832,0.00272832
62,11870,1.29471,1.23528,0.01634,0.77855,0.63226,0.72512,0.4465,1.41647,1.10329,0.02149,0.00266179,0.00266179,0.00266179
63,12060.1,1.27117,1.21844,0.01607,0.78104,0.63015,0.72535,0.44717,1.41597,1.10058,0.02149,0.00259526,0.00259526,0.00259526
64,12250.6,1.27129,1.20211,0.01612,0.77702,0.63443,0.72611,0.4478,1.41554,1.09889,0.02149,0.00252874,0.00252874,0.00252874
65,12439.8,1.27028,1.20508,0.01602,0.78126,0.63411,0.72668,0.4488,1.41536,1.09621,0.02151,0.00246221,0.00246221,0.00246221
66,12629.7,1.27,1.18061,0.01597,0.78854,0.62836,0.72718,0.44958,1.41463,1.09432,0.02151,0.00239568,0.00239568,0.00239568
67,12820.2,1.25965,1.1728,0.01576,0.78917,0.62806,0.72729,0.44995,1.41584,1.09229,0.02152,0.00232915,0.00232915,0.00232915
68,13010.3,1.25499,1.17204,0.01567,0.78687,0.63174,0.72639,0.4498,1.41581,1.09153,0.02151,0.00226262,0.00226262,0.00226262
69,13201.5,1.24111,1.14914,0.01551,0.78867,0.62858,0.72688,0.44971,1.416,1.09028,0.02151,0.0021961,0.0021961,0.0021961
70,13392.3,1.24076,1.14672,0.01545,0.78883,0.63247,0.72787,0.45029,1.41521,1.09019,0.02148,0.00212957,0.00212957,0.00212957
71,13582.9,1.23326,1.13365,0.01533,0.77967,0.6359,0.72777,0.45019,1.41519,1.08953,0.02144,0.00206304,0.00206304,0.00206304
72,13773.3,1.22508,1.11722,0.01527,0.792,0.62734,0.72959,0.45153,1.41632,1.087,0.02151,0.00199651,0.00199651,0.00199651
73,13964.1,1.2164,1.12105,0.01511,0.78349,0.63601,0.72982,0.45236,1.41485,1.08778,0.02146,0.00192998,0.00192998,0.00192998
74,14154.7,1.22325,1.10145,0.01506,0.78699,0.63454,0.73037,0.45241,1.41365,1.08603,0.0214,0.00186346,0.00186346,0.00186346
75,14342.9,1.21308,1.09202,0.01502,0.78876,0.63192,0.72989,0.45254,1.41364,1.0873,0.02142,0.00179693,0.00179693,0.00179693
76,14530.1,1.19658,1.06744,0.01468,0.78788,0.63365,0.72913,0.45266,1.41269,1.08967,0.02137,0.0017304,0.0017304,0.0017304
77,14716.9,1.18705,1.05553,0.0145,0.7912,0.63496,0.72909,0.45311,1.41258,1.0915,0.02139,0.00166387,0.00166387,0.00166387
78,14904.1,1.17866,1.04759,0.01438,0.79174,0.63196,0.72885,0.45312,1.41388,1.09207,0.0214,0.00159734,0.00159734,0.00159734
79,15092.7,1.17554,1.0387,0.01434,0.78581,0.63661,0.72905,0.45326,1.41538,1.09023,0.02141,0.00153082,0.00153082,0.00153082
80,15283.7,1.16948,1.03254,0.01418,0.7919,0.63445,0.72892,0.45268,1.41261,1.09607,0.02135,0.00146429,0.00146429,0.00146429
81,15473.5,1.1617,1.01428,0.0141,0.79297,0.63327,0.72832,0.45299,1.41289,1.09611,0.02134,0.00139776,0.00139776,0.00139776
82,15663.3,1.14754,1.00451,0.01388,0.79893,0.62973,0.7281,0.45338,1.4128,1.09941,0.02136,0.00133123,0.00133123,0.00133123
83,15852.9,1.13616,0.98163,0.01366,0.8019,0.62959,0.72758,0.45283,1.41112,1.10328,0.02134,0.0012647,0.0012647,0.0012647
84,16044,1.12873,0.96434,0.0136,0.79936,0.63111,0.7274,0.45256,1.41224,1.10468,0.02134,0.00119818,0.00119818,0.00119818
85,16234.7,1.12388,0.94896,0.01351,0.80045,0.62747,0.72636,0.45181,1.41306,1.10863,0.02133,0.00113165,0.00113165,0.00113165
86,16425.2,1.11733,0.95359,0.01333,0.79822,0.62589,0.72661,0.45264,1.40968,1.11418,0.02128,0.00106512,0.00106512,0.00106512
87,16614.8,1.10096,0.92368,0.01311,0.79099,0.63188,0.72568,0.45292,1.40926,1.11646,0.02126,0.000998592,0.000998592,0.000998592
88,16805.7,1.0917,0.90972,0.01297,0.78896,0.63092,0.7251,0.4533,1.40992,1.11973,0.02127,0.000932064,0.000932064,0.000932064
89,16995.4,1.09029,0.90155,0.01288,0.78916,0.6316,0.72599,0.45409,1.40887,1.12245,0.02127,0.000865536,0.000865536,0.000865536
90,17185.9,1.06762,0.8839,0.01267,0.7923,0.63358,0.72651,0.45447,1.40844,1.12629,0.02125,0.000799008,0.000799008,0.000799008
91,17389.6,1.0946,0.68715,0.01548,0.7858,0.63551,0.72612,0.45436,1.40861,1.12879,0.02123,0.00073248,0.00073248,0.00073248
92,17582.9,1.07351,0.66305,0.01498,0.7925,0.63479,0.72635,0.45392,1.41036,1.12822,0.02125,0.000665952,0.000665952,0.000665952
93,17772.1,1.05438,0.63367,0.01456,0.78617,0.63522,0.72538,0.45366,1.40915,1.13414,0.02124,0.000599424,0.000599424,0.000599424
94,17962.1,1.04121,0.62153,0.01428,0.78556,0.63518,0.72591,0.45349,1.41107,1.13333,0.02129,0.000532896,0.000532896,0.000532896
95,18151.5,1.0171,0.60109,0.01384,0.79032,0.63451,0.72706,0.45396,1.41162,1.13405,0.02129,0.000466368,0.000466368,0.000466368
96,18339.9,0.99912,0.57979,0.01352,0.79906,0.63256,0.72793,0.45431,1.41204,1.1333,0.0213,0.00039984,0.00039984,0.00039984
97,18530.3,0.98684,0.56616,0.01326,0.79517,0.6365,0.72837,0.45492,1.41264,1.13233,0.02128,0.000333312,0.000333312,0.000333312
98,18719.4,0.97274,0.5534,0.01296,0.80568,0.63275,0.72809,0.45634,1.41196,1.13227,0.02125,0.000266784,0.000266784,0.000266784
99,18909.1,0.96592,0.54041,0.01283,0.79835,0.63816,0.72927,0.45723,1.41066,1.13332,0.02119,0.000200256,0.000200256,0.000200256
100,19098.8,0.94763,0.53205,0.0126,0.80259,0.63634,0.73105,0.45883,1.40832,1.13045,0.02113,0.000133728,0.000133728,0.000133728
