epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,206.638,1.47891,4.00221,0.01732,0.35897,0.25635,0.22621,0.11864,1.57205,2.46908,0.02441,0.00149241,0.00149241,0.0681796
2,387.731,1.44183,2.79354,0.01686,0.46569,0.34095,0.33503,0.17174,1.58042,2.18259,0.02519,0.00288722,0.00288722,0.0362411
3,564.101,1.43747,2.45557,0.01692,0.53946,0.39608,0.41942,0.22307,1.55274,1.9287,0.02506,0.00418346,0.00418346,0.004204
4,737.93,1.4352,2.27463,0.01697,0.61257,0.4594,0.49799,0.26322,1.56054,1.73225,0.02484,0.00403648,0.00403648,0.00403648
5,915.438,1.4129,2.14206,0.01673,0.62731,0.46934,0.52716,0.28567,1.54951,1.67587,0.02444,0.00388864,0.00388864,0.00388864
6,1094.24,1.41375,2.01716,0.01644,0.66447,0.50588,0.5712,0.31097,1.5522,1.55652,0.02464,0.0037408,0.0037408,0.0037408
7,1271.93,1.40968,1.92885,0.01656,0.68353,0.52578,0.59906,0.32926,1.52458,1.49141,0.02385,0.00359296,0.00359296,0.00359296
8,1450.29,1.39951,1.84685,0.01645,0.69371,0.54916,0.62322,0.3457,1.51496,1.39563,0.0236,0.00344512,0.00344512,0.00344512
9,1628.68,1.39271,1.7851,0.01621,0.6738,0.56107,0.6223,0.35012,1.53169,1.40497,0.0241,0.00329728,0.00329728,0.00329728
10,1806,1.37741,1.73366,0.01604,0.72546,0.55912,0.64586,0.3654,1.5239,1.34276,0.02377,0.00314944,0.00314944,0.00314944
11,1984.22,1.37614,1.67577,0.01596,0.72006,0.58942,0.65741,0.37387,1.50958,1.29784,0.02349,0.0030016,0.0030016,0.0030016
12,2161.98,1.37753,1.61001,0.01591,0.73715,0.5906,0.66937,0.37925,1.51654,1.2805,0.02357,0.00285376,0.00285376,0.00285376
13,2340.26,1.35688,1.57528,0.01565,0.73683,0.59892,0.67526,0.3857,1.49637,1.26049,0.02286,0.00270592,0.00270592,0.00270592
14,2515.71,1.35076,1.53659,0.01549,0.75762,0.58461,0.68093,0.39446,1.49148,1.23116,0.02312,0.00255808,0.00255808,0.00255808
15,2688.74,1.34274,1.50156,0.01527,0.75409,0.61039,0.69478,0.4017,1.48477,1.20793,0.02302,0.00241024,0.00241024,0.00241024
16,2862.23,1.33662,1.45099,0.0151,0.75317,0.61447,0.69938,0.40482,1.48073,1.17304,0.02258,0.0022624,0.0022624,0.0022624
17,3035.69,1.3269,1.43267,0.015,0.75777,0.61608,0.70367,0.41496,1.46034,1.16403,0.02236,0.00211456,0.00211456,0.00211456
18,3208.48,1.32168,1.40041,0.01495,0.77219,0.61425,0.71233,0.42021,1.47034,1.1443,0.0223,0.00196672,0.00196672,0.00196672
19,3382.24,1.31234,1.37657,0.0147,0.76314,0.63071,0.71454,0.42432,1.46012,1.13341,0.02217,0.00181888,0.00181888,0.00181888
20,3555.75,1.29507,1.32882,0.01459,0.77683,0.62148,0.71626,0.42685,1.45846,1.12105,0.02206,0.00167104,0.00167104,0.00167104
21,3744.96,1.3439,1.19828,0.01985,0.76826,0.63468,0.72122,0.43143,1.4603,1.09001,0.02202,0.0015232,0.0015232,0.0015232
22,3919.79,1.32514,1.14902,0.01945,0.77336,0.63491,0.72701,0.43843,1.44313,1.09329,0.02166,0.00137536,0.00137536,0.00137536
23,4093.11,1.30243,1.08865,0.01888,0.76947,0.63954,0.72871,0.44174,1.4425,1.07506,0.02159,0.00122752,0.00122752,0.00122752
24,4267.42,1.28693,1.05044,0.01856,0.79869,0.62556,0.73344,0.44528,1.44593,1.05801,0.02161,0.00107968,0.00107968,0.00107968
25,4440.93,1.26922,1.02148,0.01815,0.78656,0.64086,0.73686,0.4474,1.44214,1.04898,0.02153,0.00093184,0.00093184,0.00093184
26,4616.33,1.2531,0.99689,0.01771,0.79119,0.64185,0.74,0.4503,1.44237,1.04345,0.02153,0.000784,0.000784,0.000784
27,4789.98,1.23349,0.97053,0.01739,0.79618,0.63932,0.74025,0.45198,1.4386,1.04282,0.02147,0.00063616,0.00063616,0.00063616
28,4963.53,1.22122,0.95254,0.01707,0.79466,0.64384,0.74198,0.45321,1.43714,1.04025,0.02144,0.00048832,0.00048832,0.00048832
29,5137.09,1.20516,0.93673,0.0169,0.79621,0.64714,0.74218,0.45389,1.43645,1.03841,0.02144,0.00034048,0.00034048,0.00034048
30,5310.46,1.19075,0.92158,0.01661,0.78975,0.64697,0.74268,0.4544,1.43742,1.0352,0.02143,0.00019264,0.00019264,0.00019264
